feedback_id,created_at,author_type,channel,n_tokens,exclusion_reason,text_redacted,pii_types,category,confidence
F01100,2025-11-01,provider,support,9,,So Notifications arrive hours late so I miss leads,,provider_no_show,0.8294522166880998
F01101,2025-11-16,provider,review,14,,"Quick one: Same customer sent to me twice, charged twice This was in Z11",,price_dispute,0.5078184700791722
F01102,2025-12-24,customer,survey,14,,Not happy. Provider [NAME] didn't turn up for the first visit and never called,NAME,provider_no_show,0.8453641706418894
F01103,2025-11-30,customer,survey,18,,Not happy. He simply didn't show up on Saturday and went quiet afterwards my number is [PHONE],PHONE,app_bug,0.5190448217687448
F01104,2026-01-06,provider,review,17,,"Just to say The customer was actually two counties away, the address must have been typed wrong",,lead_quality,0.7145748850611362
F01105,2025-10-31,customer,review,10,,"feedback: felt rushed, didn't finish the sealing properly before leaving",,workmanship_quality,0.8927690731360383
F01106,2025-09-03,customer,support,15,,"Update - Great tradesperson, tidy and methodical, highly recommend Been using the site since October",,workmanship_quality,0.8987103066566338
F01107,2026-02-13,provider,survey,20,,Just to say The app crashes every time I open the leads tab Not impressed my number is [PHONE],PHONE,app_bug,0.8736778828919067
F01108,2026-02-18,provider,support,12,,Quick one: Nobody got in touch after I filled in the form,,provider_communication,0.9474354719624741
F01109,2026-02-15,customer,review,24,,"just to say two appointments in a row moved at the last minute, i've lost a week not impressed my number is [PHONE]",PHONE,app_bug,0.6675990293565143
F01110,2025-09-06,customer,support,15,,"so filled in my details twice and heard nothing, is this site even active cheers",,needs_review,0.491856676727478
F01111,2025-09-08,provider,support,12,,"Same customer sent to me twice, charged twice This was in Z12",,needs_review,0.4960565133933658
F01112,2026-02-16,provider,review,19,,fyi two refunds approved by email but nothing showing in the account not impressed my number is [PHONE],PHONE,credits_refund,0.9336808050665928
F01113,2025-11-14,provider,review,17,,"So Getting enquiries from people who want work in three months, not now Please sort it out",,needs_review,0.42835859352718075
F01114,2025-12-09,provider,review,18,,Just to say Uploaded a new profile photo and it shows sideways Cheers my number is [PHONE],PHONE,app_bug,0.7618754808970608
F01115,2026-02-02,customer,survey,10,,"so hidden fees for materials and disposal, not mentioned before",,price_dispute,0.9059604079357382
F01116,2025-12-10,customer,survey,21,,"so every visit had a clear plan and a recap at the end, finished in 4 days would appreciate a reply",,workmanship_quality,0.9108193336910277
F01117,2026-03-01,provider,review,20,,"FYI Credits not refunded after the customer cancelled, support not replying Second time this has happened email me at [EMAIL]",EMAIL,credits_refund,0.8680729200904538
F01118,2025-12-16,customer,support,20,,"So Brilliant at talking me through the options, I was dreading this and it was painless Please sort it out",,needs_review,0.4503448041615006
F01120,2026-01-18,customer,review,9,,"hi, expensive compared to what was advertised, felt misled",,price_dispute,0.565411566930196
F01121,2025-11-16,provider,support,14,,Feedback: Customers keep saying they already found someone by the time I call Thanks,,lead_quality,0.9270349869118794
F01122,2025-09-21,customer,review,20,,update - asked for cash up front for the full job then said the rate had gone up otherwise fine,,price_dispute,0.7237627943283147
F01123,2025-12-19,customer,survey,16,,"Update - Warning light on the boiler the whole time, was told to ignore it Thanks",,safety_issue,0.9208655323105904
F01125,2025-09-23,customer,support,9,,FYI Provider bought my lead but never contacted me,,provider_communication,0.9543177214756887
F01126,2026-01-05,provider,support,18,,"Quick one: Lead was from Z14 which I don't even cover, why was it sent to me Cheers",,lead_quality,0.9243936501845894
F01127,2025-09-01,provider,support,16,,"just to say filled in my details twice and heard nothing, is this site even active",,needs_review,0.4807268953355286
F01130,2026-02-22,provider,review,15,,"Update - My balance went down by 13 and I didn't buy anything, what happened",,app_bug,0.6582772652042899
F01131,2025-11-10,customer,support,16,,"So Isolation switch didn't seem to work properly, felt unsafe Thanks my number is [PHONE]",PHONE,safety_issue,0.8693054350089406
F01132,2025-12-05,provider,support,14,,"hi, customers keep saying they already found someone by the time i call thanks",,lead_quality,0.9160190971412786
F01133,2026-01-15,customer,review,20,,Just to say Nice enough but I didn't feel much had been done after ten hours Would appreciate a reply,,workmanship_quality,0.5944846780157967
F01134,2025-12-24,customer,support,17,,Not happy. He simply didn't show up on Saturday and went quiet afterwards This was in Z29,,provider_no_show,0.5982887754539105
F01135,2025-12-22,customer,support,21,,"so brilliant at talking me through the options, i was dreading this and it was painless second time this has happened",,app_bug,0.6833435884592723
F01136,2025-11-20,customer,survey,17,,"So Still waiting for someone to call me back, it's been 6 days Please sort it out",,provider_communication,0.5320492780092103
F01138,2026-01-12,customer,review,16,,Would be nice to actually get a response from the person I was matched with Cheers,,needs_review,0.33227305972014454
F01140,2025-10-31,customer,support,25,,Update - Turned up 25 minutes into a one hour slot and still charged the full hour Would appreciate a reply email me at [EMAIL],EMAIL,price_dispute,0.608744661376089
F01141,2026-02-19,provider,survey,15,,"update - charged for a lead i never accepted, please refund this was in z16",,credits_refund,0.9104954193722481
F01142,2025-10-13,provider,support,18,,Just to say Third enquiry this week where the person says they never filled anything in Otherwise fine,,lead_quality,0.6027398166398867
F01143,2025-12-30,provider,support,18,,"Hi, Bought 14 leads this month and only one picked up the phone Second time this has happened",,lead_quality,0.8557488814392329
F01144,2025-09-03,provider,review,14,,Update - Notifications arrive hours late so I miss leads Please sort it out,,provider_no_show,0.7210520991218169
F01145,2026-02-17,provider,review,13,,Quick one: The app crashes every time I open the leads tab Thanks,,app_bug,0.8861610442386187
F01146,2026-02-21,provider,review,19,,"Hi, Was promised my money back for the fake enquiry, 4 days later still waiting Would appreciate a reply",,provider_no_show,0.7901025382060125
F01149,2025-09-20,provider,support,12,,Map view is blank on my phone since the last update Cheers,,app_bug,0.8854906408706884
F01152,2025-11-16,provider,support,11,,"Honestly, Notifications arrive hours late so I miss leads Not impressed",,provider_no_show,0.7039716762675178
F01153,2026-01-13,provider,review,17,,"update - can't update my coverage zones, the save button is greyed out would appreciate a reply",,app_bug,0.9654024529515625
F01154,2025-11-02,customer,support,15,,Just to say Paid for the lead apparently but I never heard from anyone Thanks,,provider_communication,0.9351058126893632
F01155,2025-11-03,customer,review,17,,Nice enough but I didn't feel much had been done after ten hours Would appreciate a reply,,workmanship_quality,0.6353193249629694
F01156,2025-10-07,customer,review,19,,"got one text and then silence, no idea if i have a tradesperson or not please sort it out",,provider_communication,0.5081637067559194
F01157,2025-10-15,customer,survey,14,,"Honestly, Snapped at me when I asked a question, made the whole thing uncomfortable",,needs_review,0.4599016149027751
F01158,2026-01-13,customer,support,20,,"Every visit had a clear plan and a recap at the end, finished in 13 days Please sort it out",,workmanship_quality,0.9022084345720904
F01159,2026-02-04,provider,review,16,,"Not happy. My balance went down by 8 and I didn't buy anything, what happened Cheers",,needs_review,0.45957395745333496
F01160,2025-09-19,customer,support,14,,"FYI Was late again by half an hour, third time this month Not impressed",,provider_no_show,0.9396199342285673
F01161,2026-02-08,customer,support,17,,"hi, the ladder he used was visibly damaged, i mentioned it and got shrugged at not impressed",,safety_issue,0.922472266537495
F01162,2025-09-07,provider,support,14,,quick one: customers keep saying they already found someone by the time i call,,lead_quality,0.9196876708115269
F01163,2025-12-14,provider,survey,14,,"Update - Credits not refunded after the customer cancelled, support not replying Otherwise fine",,credits_refund,0.9291454064376689
F01164,2026-02-25,customer,support,26,,"so no dust sheets, no mask, debris left all over a room with a baby in it please sort it out my number is [PHONE]",PHONE,safety_issue,0.9082533161548421
F01165,2026-01-07,provider,review,16,,"Honestly, Map view is blank on my phone since the last update This was in Z26",,app_bug,0.785788927284554
F01166,2026-02-27,customer,survey,16,,Update - Nice enough but I didn't feel much had been done after ten hours Cheers,,workmanship_quality,0.7055913288184109
F01167,2026-01-08,customer,review,26,,"Just to say Two appointments in a row moved at the last minute, I've lost a week This was in Z14 my number is [PHONE]",PHONE,app_bug,0.578840228532645
F01168,2025-12-26,customer,review,15,,"Feedback: Really thorough, explained the whole job clearly and finished ahead of time! Otherwise fine",,workmanship_quality,0.912232499788278
F01169,2025-10-22,customer,support,25,,"FYI Got one text and then silence, no idea if I have a tradesperson or not This was in Z15 my number is [PHONE]",PHONE,provider_communication,0.5544923250649935
F01170,2025-12-06,customer,survey,12,,Not happy. Rates changed after the first day of work without warning,,price_dispute,0.9034509886820731
F01171,2025-09-17,provider,support,14,,FYI Left exposed wiring behind the panel and said it would be fine Thanks,,safety_issue,0.9111177894997051
F01172,2026-02-07,customer,support,17,,"Honestly, Booked a morning slot, waited 40 minutes, nobody came. No explanation Second time this has happened",,provider_no_show,0.8491555945103166
F01173,2025-09-09,customer,review,17,,"so got one text and then silence, no idea if i have a tradesperson or not cheers",,provider_communication,0.5414208902665052
F01174,2026-02-06,customer,support,13,,"So Explains things in a way that actually makes sense, worth every penny",,workmanship_quality,0.9376331269849426
F01175,2025-10-09,customer,support,16,,"hi, booked a morning slot, waited 40 minutes, nobody came. no explanation this was in z20",,provider_no_show,0.9269898523266612
F01176,2025-09-26,customer,review,24,,Quick one: Nice enough but I didn't feel much had been done after ten hours Would appreciate a reply my number is [PHONE],PHONE,workmanship_quality,0.5318329402561635
F01177,2026-01-30,customer,review,16,,"Just to say Spent most of the visit on his phone, barely explained anything Otherwise fine",,workmanship_quality,0.8887666475652077
F01178,2025-12-15,provider,survey,15,,Not happy. Uploaded a new profile photo and it shows sideways Please sort it out,,app_bug,0.8328310202355163
F01179,2025-12-08,customer,survey,22,,"fyi every visit had a clear plan and a recap at the end, finished in 10 days my number is [PHONE]",PHONE,workmanship_quality,0.8961689726887588
F01180,2025-11-17,provider,survey,11,,Map view is blank on my phone since the last update,,app_bug,0.8934183402404787
F01181,2025-11-17,customer,support,19,,"Update - Really thorough, explained the whole job clearly and finished ahead of time! my number is [PHONE]",PHONE,workmanship_quality,0.9217067864708257
F01183,2025-10-30,provider,survey,13,,so notifications arrive hours late so i miss leads this was in z14,,provider_no_show,0.8454862865120726
F01184,2025-12-27,customer,review,13,,Quoted one price then asked for more once the work started Otherwise fine,,price_dispute,0.9362452933569174
F01185,2025-09-19,provider,survey,17,,Not happy. Third enquiry this week where the person says they never filled anything in Not impressed,,needs_review,0.48848181319076955
F01187,2025-10-13,customer,review,10,,nobody got in touch after i filled in the form,,provider_communication,0.9666132545690269
F01188,2025-11-07,customer,support,12,,so paid for the lead apparently but i never heard from anyone,,provider_communication,0.954578939398137
F01189,2026-02-21,customer,survey,21,,"quick one: the ladder he used was visibly damaged, i mentioned it and got shrugged at second time this has happened",,safety_issue,0.8835650498423157
F01191,2026-01-08,provider,review,18,,"Was promised my money back for the fake enquiry, 4 days later still waiting This was in Z01",,provider_no_show,0.8217253440028628
F01192,2025-12-16,provider,review,15,,"Not happy. Getting enquiries from people who want work in three months, not now Cheers",,app_bug,0.5734057263531953
F01194,2026-01-31,provider,support,13,,"Quick one: Charged for a lead I never accepted, please refund Otherwise fine",,credits_refund,0.9321699284637808
F01196,2025-12-08,provider,support,13,,FYI Paid for a lead and the customer's number was disconnected Not impressed,,lead_quality,0.8821333212746256
F01197,2025-09-25,customer,review,15,,"Warning light on the boiler the whole time, was told to ignore it Not impressed",,safety_issue,0.9280190772687728
F01199,2026-01-16,customer,review,16,,"not happy. cancelled on me twice last minute, really unreliable been using the site since november",,provider_no_show,0.8432428106012121
F01200,2025-10-12,customer,review,19,,"Just to say Kept coming back for the same fault each week, no real progress at all Otherwise fine",,workmanship_quality,0.8720451054854125
F01202,2026-01-09,customer,support,15,,So Left exposed wiring behind the panel and said it would be fine Not impressed,,safety_issue,0.9168600001531361
F01204,2025-10-12,provider,support,11,,"Just to say Same customer sent to me twice, charged twice",,price_dispute,0.7437321141795898
F01205,2025-10-10,customer,support,18,,"Hi, Brilliant at talking me through the options, I was dreading this and it was painless Otherwise fine",,needs_review,0.41513898217774103
F01206,2025-12-14,customer,survey,14,,"hi, booked a morning slot, waited 40 minutes, nobody came. no explanation not impressed",,provider_no_show,0.9141837977251945
F01207,2026-01-23,provider,support,18,,"So Can't update my coverage zones, the save button is greyed out Thanks I live near [POSTCODE]",POSTCODE,app_bug,0.8711882218792051
F01208,2025-12-17,provider,review,14,,Quick one: Left exposed wiring behind the panel and said it would be fine,,safety_issue,0.9173885209749848
F01210,2025-09-18,provider,survey,12,,Just to say Notifications arrive hours late so I miss leads Thanks,,provider_no_show,0.6537658276656435
F01211,2025-10-22,customer,survey,19,,"honestly, still waiting for someone to call me back, it's been 11 days thanks my number is [PHONE]",PHONE,provider_communication,0.5858334271942152
F01212,2025-09-07,customer,review,11,,Quoted one price then asked for more once the work started,,price_dispute,0.9467340785589422
F01213,2026-02-05,provider,review,19,,Update - Notifications arrive hours late so I miss leads This was in Z23 I live near [POSTCODE],POSTCODE,provider_no_show,0.7182387814966544
F01214,2025-11-10,provider,support,25,,"hi, was promised my money back for the fake enquiry, 14 days later still waiting been using the site since september email me at [EMAIL]",EMAIL,provider_no_show,0.7881737442790798
F01215,2025-11-05,provider,survey,18,,"Not happy. Was told £34 an hour, invoice came in at £48, no explanation Would appreciate a reply",,price_dispute,0.8386248295899774
F01217,2025-11-06,provider,review,18,,"Someone wanting an installation sent to me, I only do repairs, that's on you This was in Z10",,lead_quality,0.9207665473310522
F01218,2026-01-26,customer,review,14,,Just to say The multi-day discount on the profile turned out not to exist,,needs_review,0.4727766918432973
F01219,2025-12-21,customer,review,19,,Just to say Would be nice to actually get a response from the person I was matched with Cheers,,needs_review,0.3256101041057752
F01221,2025-09-12,provider,support,18,,"just to say can't update my coverage zones, the save button is greyed out would appreciate a reply",,app_bug,0.9585044654407542
F01222,2026-01-18,customer,support,13,,"Feedback: Cancelled on me twice last minute, really unreliable Would appreciate a reply",,provider_no_show,0.854515749176954
F01225,2025-12-04,customer,review,17,,"Hi, He simply didn't show up on Saturday and went quiet afterwards Second time this has happened",,needs_review,0.44641796124093697
F01226,2025-12-09,provider,survey,17,,"update - the customer was actually two counties away, the address must have been typed wrong thanks",,lead_quality,0.7352200428184894
F01227,2025-10-23,provider,survey,19,,"Quick one: Credits not refunded after the customer cancelled, support not replying Not impressed my number is [PHONE]",PHONE,credits_refund,0.9027407524077912
F01228,2025-12-13,provider,review,19,,"Quick one: Login loop on Android, keeps sending me back to the start screen Second time this has happened",,app_bug,0.9175437575178741
F01229,2026-01-09,provider,support,16,,Quick one: Third enquiry this week where the person says they never filled anything in Thanks,,lead_quality,0.6180251747433442
F01230,2025-09-16,customer,review,14,,"Quick one: Cancelled on me twice last minute, really unreliable This was in Z10",,provider_no_show,0.8925201605985469
F01231,2025-10-25,customer,survey,17,,Not happy. Turned up 25 minutes into a one hour slot and still charged the full hour,,price_dispute,0.7637678154109093
F01232,2025-10-27,provider,support,17,,"FYI Credits not refunded after the customer cancelled, support not replying Been using the site since September",,credits_refund,0.8863546796301413
F01233,2026-01-30,provider,support,24,,"Just to say Was promised my money back for the fake enquiry, 11 days later still waiting Otherwise fine my number is [PHONE]",PHONE,needs_review,0.4989969112141087
F01234,2025-10-31,provider,review,16,,fyi the app crashes every time i open the leads tab my number is [PHONE],PHONE,app_bug,0.8931196071235009
F01235,2025-11-02,customer,support,17,,"update - felt rushed, didn't finish the sealing properly before leaving cheers I live near [POSTCODE]",POSTCODE,workmanship_quality,0.8325385888294121
F01237,2026-01-17,customer,support,21,,"Honestly, Quoted one price then asked for more once the work started Please sort it out my number is [PHONE]",PHONE,price_dispute,0.8750579691941268
F01238,2025-12-15,customer,review,14,,"just to say great tradesperson, tidy and methodical, highly recommend this was in z13",,workmanship_quality,0.8645399439674426
F01239,2025-09-03,provider,support,13,,"Honestly, The refund button does nothing, credits just disappeared Would appreciate a reply",,credits_refund,0.8400565987261586
F01240,2025-12-30,customer,support,16,,"Quick one: Cancelled on me twice last minute, really unreliable Been using the site since November",,provider_no_show,0.8640826588026757
F01241,2025-11-14,customer,survey,21,,"Spent most of the visit on his phone, barely explained anything Second time this has happened my number is [PHONE]",PHONE,workmanship_quality,0.8506016620726911
F01242,2026-01-01,customer,review,16,,"was late again by half an hour, third time this month second time this has happened",,provider_no_show,0.8733414665503025
F01243,2025-09-29,customer,support,22,,"Update - Hidden fees for materials and disposal, not mentioned before Been using the site since October I live near [POSTCODE]",POSTCODE,price_dispute,0.7967404457858649
F01244,2025-10-07,customer,review,22,,"Hi, Every visit had a clear plan and a recap at the end, finished in 6 days my number is [PHONE]",PHONE,workmanship_quality,0.9110599022653069
F01245,2026-02-17,provider,support,15,,"Update - Same customer sent to me twice, charged twice Second time this has happened",,price_dispute,0.6770639659928298
F01246,2025-10-17,provider,survey,15,,Feedback: Third enquiry this week where the person says they never filled anything in Thanks,,lead_quality,0.6405887885670156
F01247,2026-01-15,provider,review,10,,"So Cancelled on me twice last minute, really unreliable Cheers",,provider_no_show,0.9283566705574371
F01249,2026-02-22,provider,review,13,,Bought 11 leads this month and only one picked up the phone Cheers,,lead_quality,0.9210381877550586
F01250,2025-11-01,provider,survey,16,,"Just to say My balance went down by 2 and I didn't buy anything, what happened",,needs_review,0.4555117584545376
F01252,2025-12-27,provider,support,15,,"Feedback: Someone wanting an installation sent to me, I only do repairs, that's on you",,lead_quality,0.9407427750271395
F01254,2025-11-28,customer,support,14,,"Quick one: Was told £39 an hour, invoice came in at £49, no explanation",,price_dispute,0.8718318656214378
F01255,2025-09-15,provider,review,22,,"Hi, Lead was from Z27 which I don't even cover, why was it sent to me Been using the site since December",,lead_quality,0.8771438264410383
F01256,2026-01-23,customer,support,9,,"so expensive compared to what was advertised, felt misled",,needs_review,0.48170156410761555
F01257,2026-02-11,customer,survey,16,,"Not happy. Two appointments in a row moved at the last minute, I've lost a week",,app_bug,0.6885371816234583
F01258,2025-09-07,provider,review,13,,map view is blank on my phone since the last update otherwise fine,,app_bug,0.8390356713035836
F01259,2025-11-14,customer,support,20,,"so brilliant at talking me through the options, i was dreading this and it was painless would appreciate a reply",,app_bug,0.6461459170520563
F01260,2025-09-21,provider,support,17,,"Update - Charged for a lead I never accepted, please refund Thanks I live near [POSTCODE]",POSTCODE,credits_refund,0.9077532667378906
F01261,2026-02-24,customer,review,22,,"hi, no dust sheets, no mask, debris left all over a room with a baby in it second time this has happened",,safety_issue,0.9279441471872469
F01262,2026-02-01,customer,survey,10,,"Not happy. Cancelled on me twice last minute, really unreliable",,provider_no_show,0.900156756060492
F01263,2026-02-02,customer,survey,23,,"Quick one: Brilliant at talking me through the options, I was dreading this and it was painless Thanks my number is [PHONE]",PHONE,needs_review,0.4684852832790682
F01265,2025-12-03,provider,support,15,,"Hi, Someone wanting an installation sent to me, I only do repairs, that's on you",,lead_quality,0.930511739922716
F01267,2026-02-25,customer,review,20,,"Honestly, Quoted one price then asked for more once the work started Please sort it out email me at [EMAIL]",EMAIL,price_dispute,0.8763477327113622
F01269,2025-12-23,customer,support,21,,"so every visit had a clear plan and a recap at the end, finished in 5 days please sort it out",,workmanship_quality,0.907351699478661
F01271,2026-01-09,customer,review,18,,"not happy. every visit had a clear plan and a recap at the end, finished in 10 days",,workmanship_quality,0.8789524006729329
F01274,2025-12-02,provider,support,18,,"Was promised my money back for the fake enquiry, 5 days later still waiting Would appreciate a reply",,provider_no_show,0.7655479853536938
F01276,2025-12-23,provider,review,13,,The availability calendar doesn't keep my changes after I close it Otherwise fine,,app_bug,0.7956878518375251
F01277,2025-09-07,customer,review,13,,Not happy. He simply didn't show up on Saturday and went quiet afterwards,,needs_review,0.4493842038182408
F01278,2025-09-22,provider,review,15,,Just to say Two refunds approved by email but nothing showing in the account Cheers,,credits_refund,0.9562367686941807
F01279,2025-11-01,customer,support,14,,"Update - Explains things in a way that actually makes sense, worth every penny",,workmanship_quality,0.9380264207250965
F01280,2025-12-31,provider,review,16,,"not happy. was promised my money back for the fake enquiry, 4 days later still waiting",,provider_no_show,0.7904872877805024
F01281,2025-12-04,customer,support,13,,"so spent most of the visit on his phone, barely explained anything cheers",,workmanship_quality,0.9112250505285077
F01282,2026-02-08,provider,review,10,,"Hi, Notifications arrive hours late so I miss leads Thanks",,provider_no_show,0.7870711016158225
F01283,2025-12-02,customer,survey,18,,"Quick one: Brilliant at talking me through the options, I was dreading this and it was painless Thanks",,needs_review,0.49086078240164477
F01285,2025-12-11,customer,support,10,,"Honestly, Cancelled on me twice last minute, really unreliable Thanks",,provider_no_show,0.9299125586103256
F01286,2025-09-22,provider,support,18,,feedback: top up went through on my card but the balance didn't change second time this has happened,,credits_refund,0.7855785702426132
F01287,2025-12-30,provider,support,14,,"So Charged for a lead I never accepted, please refund Would appreciate a reply",,credits_refund,0.9103907930636254
F01288,2026-01-01,customer,support,20,,"Just to say Was told £33 an hour, invoice came in at £49, no explanation Second time this has happened",,price_dispute,0.808620537043418
F01289,2026-02-14,provider,review,15,,Map view is blank on my phone since the last update Would appreciate a reply,,app_bug,0.9393671516541707
F01290,2026-02-08,provider,survey,19,,Just to say Customers keep saying they already found someone by the time I call This was in Z16,,lead_quality,0.8837733851117845
F01291,2025-10-06,customer,review,17,,"honestly, still waiting for someone to call me back, it's been 14 days this was in z23",,provider_communication,0.5413614553024145
F01292,2026-01-13,customer,review,18,,"Update - Site left spotless and every connection checked, felt genuinely professional Cheers I live near [POSTCODE]",POSTCODE,safety_issue,0.6371615227570093
F01293,2025-09-30,customer,support,15,,"Quick one: Really thorough, explained the whole job clearly and finished ahead of time! Thanks",,workmanship_quality,0.905996373903883
F01294,2025-11-10,provider,support,13,,FYI The multi-day discount on the profile turned out not to exist Cheers,,needs_review,0.4745940644222195
F01295,2025-09-14,customer,support,20,,"hi, would be nice to actually get a response from the person i was matched with this was in z23",,needs_review,0.22188450448145397
F01296,2026-02-22,provider,review,17,,"quick one: can't update my coverage zones, the save button is greyed out this was in z20",,app_bug,0.8813092916724194
F01297,2026-01-13,provider,review,19,,nice enough but i didn't feel much had been done after ten hours thanks my number is [PHONE],PHONE,workmanship_quality,0.7317110699221132
F01298,2025-12-16,customer,survey,16,,"FYI Left me waiting at the property in Z06 all morning, no message nothing Otherwise fine",,provider_no_show,0.5548739957860468
F01299,2025-11-08,customer,review,12,,"So Spent most of the visit on his phone, barely explained anything",,workmanship_quality,0.9281674716769354
F01300,2026-03-01,customer,support,15,,"Warning light on the boiler the whole time, was told to ignore it Otherwise fine",,safety_issue,0.9269768453855379
F01303,2026-02-14,customer,support,16,,FYI Turned up 25 minutes into a one hour slot and still charged the full hour,,price_dispute,0.7298734428215542
F01304,2026-01-31,provider,support,9,,"Charged for a lead I never accepted, please refund",,credits_refund,0.9757655294999449
F01305,2025-11-16,customer,review,14,,"FYI Was late again by half an hour, third time this month Otherwise fine",,provider_no_show,0.9349627023676066
F01306,2025-09-05,customer,review,13,,feedback: he simply didn't show up on saturday and went quiet afterwards cheers,,provider_no_show,0.5787838943390385
F01307,2025-10-09,provider,support,14,,"update - customer never answered, wasted credits again been using the site since january",,lead_quality,0.8189077790543701
F01308,2025-11-16,customer,review,14,,"hi, paid for the lead apparently but i never heard from anyone not impressed",,provider_communication,0.9217336883361518
F01309,2026-01-29,customer,review,22,,so turned up 25 minutes into a one hour slot and still charged the full hour been using the site since january,,price_dispute,0.7614128688688229
F01310,2026-02-03,customer,support,19,,"fyi no dust sheets, no mask, debris left all over a room with a baby in it otherwise fine",,safety_issue,0.945803975159819
F01312,2025-11-23,provider,review,17,,the multi-day discount on the profile turned out not to exist cheers I live near [POSTCODE],POSTCODE,needs_review,0.41572960966725564
F01314,2026-02-28,customer,review,18,,"So Filled in my details twice and heard nothing, is this site even active Would appreciate a reply",,app_bug,0.5265722412945001
F01316,2025-10-18,customer,survey,9,,"FYI Sent three messages, no reply for a week",,provider_communication,0.9493067813040068
F01317,2025-12-10,customer,review,17,,quick one: nobody got in touch after i filled in the form my number is [PHONE],PHONE,provider_communication,0.9317034366240952
F01318,2025-10-25,customer,review,19,,quick one: asked for cash up front for the full job then said the rate had gone up thanks,,price_dispute,0.6968921568061991
F01319,2025-09-29,customer,support,16,,"Hi, Was late again by half an hour, third time this month Would appreciate a reply",,provider_no_show,0.9014235338300455
F01321,2025-09-19,customer,support,23,,"quick one: the ladder he used was visibly damaged, i mentioned it and got shrugged at otherwise fine my number is [PHONE]",PHONE,safety_issue,0.894395523385621
F01323,2026-03-01,customer,review,15,,"Hi, Nobody got in touch after I filled in the form email me at [EMAIL]",EMAIL,provider_communication,0.9353861920190453
F01324,2026-01-12,customer,review,17,,So Left exposed wiring behind the panel and said it would be fine Please sort it out,,safety_issue,0.9021354305632427
F01325,2025-09-23,customer,review,17,,"Warning light on the boiler the whole time, was told to ignore it Would appreciate a reply",,safety_issue,0.917377170402919
F01327,2025-10-01,provider,support,19,,just to say top up went through on my card but the balance didn't change please sort it out,,credits_refund,0.8450140188810931
F01329,2026-02-02,customer,survey,23,,"Just to say Filled in my details twice and heard nothing, is this site even active Not impressed my number is [PHONE]",PHONE,needs_review,0.4140622325177124
F01330,2025-12-04,customer,support,15,,"Feedback: Hidden fees for materials and disposal, not mentioned before Second time this has happened",,price_dispute,0.8378774674895387
F01331,2025-12-18,customer,support,16,,"Brilliant at talking me through the options, I was dreading this and it was painless Thanks",,needs_review,0.4740385307663448
F01332,2025-09-05,customer,review,19,,"Hi, Kept coming back for the same fault each week, no real progress at all This was in Z25",,workmanship_quality,0.8852567926675339
F01333,2025-10-30,customer,support,12,,"so isolation switch didn't seem to work properly, felt unsafe otherwise fine",,safety_issue,0.9151044620180523
F01334,2025-11-30,customer,review,20,,"Update - Sent three messages, no reply for a week Been using the site since December email me at [EMAIL]",EMAIL,provider_communication,0.8738171860023998
F01335,2025-11-20,provider,support,12,,"Getting enquiries from people who want work in three months, not now",,needs_review,0.4629946257026324
F01336,2025-11-24,customer,review,17,,"So Was late again by half an hour, third time this month Second time this has happened",,provider_no_show,0.8714061567138527
F01337,2025-12-04,customer,survey,11,,"Not happy. Expensive compared to what was advertised, felt misled Thanks",,app_bug,0.5686957515006467
F01338,2025-12-24,customer,review,20,,"Quick one: Cancelled on me twice last minute, really unreliable Been using the site since October email me at [EMAIL]",EMAIL,provider_no_show,0.8465435291368795
F01339,2026-02-21,provider,review,17,,"Update - Was promised my money back for the fake enquiry, 9 days later still waiting Thanks",,provider_no_show,0.8373983597876399
F01340,2026-01-20,provider,support,11,,"FYI Customer never answered, wasted credits again This was in Z04",,lead_quality,0.8506636150956652
F01341,2026-02-08,customer,review,12,,Left exposed wiring behind the panel and said it would be fine,,safety_issue,0.9312356647021051
F01342,2026-02-26,customer,support,17,,"So Explains things in a way that actually makes sense, worth every penny This was in Z22",,workmanship_quality,0.8955085176146993
F01343,2026-01-24,customer,support,10,,"Site left spotless and every connection checked, felt genuinely professional",,safety_issue,0.6616395895032663
F01344,2025-09-22,customer,support,17,,"FYI Explains things in a way that actually makes sense, worth every penny This was in Z12",,workmanship_quality,0.9107814521209681
F01345,2025-10-08,provider,review,11,,feedback: notifications arrive hours late so i miss leads otherwise fine,,provider_no_show,0.8197748129458559
F01346,2025-09-07,provider,review,14,,"Login loop on Android, keeps sending me back to the start screen Not impressed",,app_bug,0.8585486418174872
F01347,2026-01-05,provider,support,16,,quick one: paid for a lead and the customer's number was disconnected would appreciate a reply,,lead_quality,0.8469499070268252
F01349,2025-09-04,provider,review,12,,"Customer never answered, wasted credits again Cheers I live near [POSTCODE]",POSTCODE,lead_quality,0.8291809280902064
F01350,2025-10-06,customer,support,18,,Update - Would be nice to actually get a response from the person I was matched with Cheers,,needs_review,0.3644050393798009
F01351,2025-10-23,provider,support,13,,"requested a refund for a dead lead 2 weeks ago, still nothing thanks",,lead_quality,0.7950567393031577
F01352,2025-11-09,customer,review,16,,"quick one: kept coming back for the same fault each week, no real progress at all",,workmanship_quality,0.8978871901106743
F01353,2026-02-04,provider,support,14,,"honestly, customer never answered, wasted credits again otherwise fine I live near [POSTCODE]",POSTCODE,lead_quality,0.8215583151725284
F01354,2025-11-08,customer,review,17,,"Just to say Kept coming back for the same fault each week, no real progress at all",,workmanship_quality,0.893411713930275
